id	text_id	id_in_text	offset_start	offset_end	y_value	y_predict	X_text
24444	c2f4f4f3010a44fba4463bee20ebae79	7	37	47	I-ORG	O	Protection
24445	c2f4f4f3010a44fba4463bee20ebae79	9	51	61	I-ORG	O	Democratic
24446	c2f4f4f3010a44fba4463bee20ebae79	10	62	68	I-ORG	O	Rights
24447	c31a8cc9a5794e33a99bc72348619877	0	0	3	O	O	Dr.
24448	c31a8cc9a5794e33a99bc72348619877	1	4	9	B-WITNESS	B-WITNESS	Rajiv
24449	c31a8cc9a5794e33a99bc72348619877	2	10	16	I-WITNESS	I-WITNESS	Ranjan
24450	c31a8cc9a5794e33a99bc72348619877	4	18	24	O	O	P.W.10
24451	c31a8cc9a5794e33a99bc72348619877	8	32	43	O	O	independent
24452	c31a8cc9a5794e33a99bc72348619877	9	44	50	O	O	expert
24453	c31a8cc9a5794e33a99bc72348619877	10	51	58	O	O	witness
24454	c31a8cc9a5794e33a99bc72348619877	12	63	72	O	O	conducted
24455	c31a8cc9a5794e33a99bc72348619877	14	77	87	O	O	postmortem
24456	c331d5d92c9247f69c8dfca8cc7c67ba	1	4	14	O	O	petitioner
24457	c331d5d92c9247f69c8dfca8cc7c67ba	2	15	22	B-PETITIONER	B-PETITIONER	Sukhbir
24458	c331d5d92c9247f69c8dfca8cc7c67ba	3	23	30	I-PETITIONER	I-PETITIONER	Kataria
24459	c331d5d92c9247f69c8dfca8cc7c67ba	7	39	46	O	O	accused
24460	c331d5d92c9247f69c8dfca8cc7c67ba	8	47	52	O	O	no.14
24461	c331d5d92c9247f69c8dfca8cc7c67ba	10	56	64	B-CASE_NUMBER	O	Criminal
24462	c331d5d92c9247f69c8dfca8cc7c67ba	11	65	74	I-CASE_NUMBER	O	Complaint
24463	c331d5d92c9247f69c8dfca8cc7c67ba	12	75	82	I-CASE_NUMBER	O	bearing
24464	c331d5d92c9247f69c8dfca8cc7c67ba	13	83	91	I-CASE_NUMBER	O	No.74136
24465	c331d5d92c9247f69c8dfca8cc7c67ba	14	92	97	O	O	dated
24466	c331d5d92c9247f69c8dfca8cc7c67ba	15	98	108	B-DATE	B-DATE	04.06.2013
24467	c331d5d92c9247f69c8dfca8cc7c67ba	17	110	118	O	O	Annexure
24468	c331d5d92c9247f69c8dfca8cc7c67ba	18	119	122	O	O	P-1
24469	c331d5d92c9247f69c8dfca8cc7c67ba	20	124	130	O	O	titled
24470	c331d5d92c9247f69c8dfca8cc7c67ba	23	135	137	B-PRECEDENT	B-PRECEDENT	Om
24471	c331d5d92c9247f69c8dfca8cc7c67ba	24	138	145	I-PRECEDENT	I-PRECEDENT	Parkash
24472	c331d5d92c9247f69c8dfca8cc7c67ba	25	146	148	I-PRECEDENT	I-PRECEDENT	Vs
24473	c331d5d92c9247f69c8dfca8cc7c67ba	27	150	156	I-PRECEDENT	I-PRECEDENT	Satish
24474	c331d5d92c9247f69c8dfca8cc7c67ba	28	157	162	I-PRECEDENT	I-PRECEDENT	Kumar
24475	c331d5d92c9247f69c8dfca8cc7c67ba	32	175	180	O	O	seeks
24476	c331d5d92c9247f69c8dfca8cc7c67ba	33	181	189	O	O	quashing
24477	c331d5d92c9247f69c8dfca8cc7c67ba	37	202	211	O	O	alongwith
24478	c331d5d92c9247f69c8dfca8cc7c67ba	39	216	225	O	O	summoning
24479	c331d5d92c9247f69c8dfca8cc7c67ba	40	226	231	O	O	order
24480	c331d5d92c9247f69c8dfca8cc7c67ba	41	232	237	O	O	dated
24481	c331d5d92c9247f69c8dfca8cc7c67ba	42	238	248	B-DATE	B-DATE	22.07.2013
24482	c331d5d92c9247f69c8dfca8cc7c67ba	44	250	258	O	O	Annexure
24483	c331d5d92c9247f69c8dfca8cc7c67ba	45	259	262	O	O	P-2
24484	c331d5d92c9247f69c8dfca8cc7c67ba	52	285	293	O	O	summoned
24485	c331d5d92c9247f69c8dfca8cc7c67ba	54	297	301	O	O	face
24486	c331d5d92c9247f69c8dfca8cc7c67ba	55	302	307	O	O	trial
24487	c331d5d92c9247f69c8dfca8cc7c67ba	57	314	321	B-PROVISION	B-PROVISION	Section
24488	c331d5d92c9247f69c8dfca8cc7c67ba	58	322	325	I-PROVISION	I-PROVISION	420
24489	c331d5d92c9247f69c8dfca8cc7c67ba	60	327	330	I-PROVISION	I-PROVISION	467
24490	c331d5d92c9247f69c8dfca8cc7c67ba	62	332	335	I-PROVISION	I-PROVISION	468
24491	c331d5d92c9247f69c8dfca8cc7c67ba	64	337	340	I-PROVISION	I-PROVISION	471
24492	c331d5d92c9247f69c8dfca8cc7c67ba	66	342	345	I-PROVISION	I-PROVISION	120
24493	c331d5d92c9247f69c8dfca8cc7c67ba	68	346	347	I-PROVISION	I-PROVISION	B
24494	c331d5d92c9247f69c8dfca8cc7c67ba	69	348	351	B-STATUTE	B-STATUTE	IPC
24495	c3a5f76462d64a69b7c7dde22dc84f15	0	0	8	O	O	ANALYSIS
24496	c3a5f76462d64a69b7c7dde22dc84f15	3	10	11	O	O	6
24497	c3a5f76462d64a69b7c7dde22dc84f15	6	18	25	O	O	perusal
24498	c3a5f76462d64a69b7c7dde22dc84f15	13	45	52	O	O	evident
24499	c3a5f76462d64a69b7c7dde22dc84f15	18	69	73	O	O	case
24500	c3a5f76462d64a69b7c7dde22dc84f15	19	74	77	O	O	set
24501	c3a5f76462d64a69b7c7dde22dc84f15	23	88	97	O	O	appellant
24502	c3a5f76462d64a69b7c7dde22dc84f15	25	98	109	O	O	complainant
24503	c3a5f76462d64a69b7c7dde22dc84f15	28	119	128	O	O	appellant
24504	c3a5f76462d64a69b7c7dde22dc84f15	29	129	135	O	O	claims
24505	c3a5f76462d64a69b7c7dde22dc84f15	34	155	163	O	O	question
24506	c3a5f76462d64a69b7c7dde22dc84f15	36	168	176	O	O	advanced
24507	c3a5f76462d64a69b7c7dde22dc84f15	38	180	184	O	O	cash
24508	c3a5f76462d64a69b7c7dde22dc84f15	41	192	200	O	O	presence
24509	c3a5f76462d64a69b7c7dde22dc84f15	44	208	217	O	O	witnesses
24510	c3a5f76462d64a69b7c7dde22dc84f15	45	218	223	B-WITNESS	B-WITNESS	Vinod
24511	c3a5f76462d64a69b7c7dde22dc84f15	46	224	229	I-WITNESS	I-WITNESS	Kumar
24512	c3a5f76462d64a69b7c7dde22dc84f15	48	234	239	I-WITNESS	I-WITNESS	Priya
24513	c3a5f76462d64a69b7c7dde22dc84f15	49	240	246	I-WITNESS	I-WITNESS	Kapoor
24514	c3a5f76462d64a69b7c7dde22dc84f15	52	254	265	O	O	withdrawing
24515	c3a5f76462d64a69b7c7dde22dc84f15	57	286	290	O	O	bank
24516	c3a5f76462d64a69b7c7dde22dc84f15	58	291	295	O	O	i.e.
24517	c3a5f76462d64a69b7c7dde22dc84f15	59	296	302	B-ORG	B-GPE	Punjab
24518	c3a5f76462d64a69b7c7dde22dc84f15	61	307	311	I-ORG	B-ORG	Sind
24519	c3a5f76462d64a69b7c7dde22dc84f15	62	312	316	I-ORG	I-ORG	Bank
24520	c3a5f76462d64a69b7c7dde22dc84f15	64	318	322	B-GPE	I-ORG	Tarn
24521	c3a5f76462d64a69b7c7dde22dc84f15	65	323	328	I-GPE	I-ORG	Taran
24522	c3ae7f0feb3f49bebdf9f7d3047e0a91	1	6	15	O	O	deducting
24523	c3ae7f0feb3f49bebdf9f7d3047e0a91	2	16	18	O	O	30
24524	c3ae7f0feb3f49bebdf9f7d3047e0a91	5	28	34	O	O	income
24525	c3ae7f0feb3f49bebdf9f7d3047e0a91	6	35	38	O	O	tax
24526	c3ae7f0feb3f49bebdf9f7d3047e0a91	9	44	50	O	O	income
24527	c3ae7f0feb3f49bebdf9f7d3047e0a91	12	60	71	O	O	Rs.19,639/-
24528	c3b0efa87cd24f2a81b088e751f64cd7	2	7	13	O	O	entire
24529	c3b0efa87cd24f2a81b088e751f64cd7	3	14	17	O	O	sum
24530	c3b0efa87cd24f2a81b088e751f64cd7	4	18	28	O	O	calculated
24531	c3b0efa87cd24f2a81b088e751f64cd7	7	36	44	O	O	interest
24532	c3b0efa87cd24f2a81b088e751f64cd7	11	57	61	O	O	rate
24533	c3b0efa87cd24f2a81b088e751f64cd7	13	65	67	O	O	15
24534	c3b0efa87cd24f2a81b088e751f64cd7	16	73	80	O	O	awarded
24535	c3b0efa87cd24f2a81b088e751f64cd7	19	89	93	O	O	post
24536	c3b0efa87cd24f2a81b088e751f64cd7	21	94	99	O	O	award
24537	c3b0efa87cd24f2a81b088e751f64cd7	22	100	106	O	O	period
24538	c3b0efa87cd24f2a81b088e751f64cd7	23	107	111	O	O	till
24539	c3b0efa87cd24f2a81b088e751f64cd7	24	112	123	O	O	realization
24540	c3b12eb1ddf44572bae727a89ad32b9e	0	0	1	O	O	1
24541	c3b12eb1ddf44572bae727a89ad32b9e	3	46	50	B-COURT	B-COURT	High
24542	c3b12eb1ddf44572bae727a89ad32b9e	4	51	56	I-COURT	I-COURT	Court
24543	c3b12eb1ddf44572bae727a89ad32b9e	6	60	66	I-COURT	I-COURT	Madhya
24544	c3b12eb1ddf44572bae727a89ad32b9e	7	67	74	I-COURT	I-COURT	Pradesh
24545	c3b12eb1ddf44572bae727a89ad32b9e	9	130	132	O	I-COURT	Ma
24546	c3b12eb1ddf44572bae727a89ad32b9e	10	133	144	O	I-COURT	No.534/2017
24547	c3b12eb1ddf44572bae727a89ad32b9e	13	184	187	B-PETITIONER	B-PRECEDENT	New
24548	c3b12eb1ddf44572bae727a89ad32b9e	14	188	193	I-PETITIONER	I-PRECEDENT	India
24549	c3b12eb1ddf44572bae727a89ad32b9e	15	194	203	I-PETITIONER	I-PRECEDENT	Assurance
24550	c3b12eb1ddf44572bae727a89ad32b9e	16	204	207	I-PETITIONER	I-PRECEDENT	Co.
24551	c3b12eb1ddf44572bae727a89ad32b9e	17	208	212	I-PETITIONER	I-PRECEDENT	Ltd.
24552	c3b12eb1ddf44572bae727a89ad32b9e	18	213	215	O	I-PRECEDENT	Vs
24553	c3b12eb1ddf44572bae727a89ad32b9e	20	217	224	B-RESPONDENT	I-PRECEDENT	Avadesh
24554	c3b12eb1ddf44572bae727a89ad32b9e	21	225	230	I-RESPONDENT	I-PRECEDENT	Kumar
24555	c3b12eb1ddf44572bae727a89ad32b9e	26	357	359	O	I-PRECEDENT	Ma
24556	c3b12eb1ddf44572bae727a89ad32b9e	27	360	371	O	I-PRECEDENT	No.418/2017
24557	c3b12eb1ddf44572bae727a89ad32b9e	30	409	417	B-PETITIONER	I-PRECEDENT	Oriental
24558	c3b12eb1ddf44572bae727a89ad32b9e	31	418	427	I-PETITIONER	I-PRECEDENT	Insurance
24559	c3b12eb1ddf44572bae727a89ad32b9e	32	428	431	I-PETITIONER	I-PRECEDENT	Co.
24560	c3b12eb1ddf44572bae727a89ad32b9e	33	432	436	I-PETITIONER	I-PRECEDENT	Ltd.
24561	c3b12eb1ddf44572bae727a89ad32b9e	34	437	439	O	I-PRECEDENT	Vs
24562	c3b12eb1ddf44572bae727a89ad32b9e	36	441	448	B-RESPONDENT	I-PRECEDENT	Avadesh
24563	c3b12eb1ddf44572bae727a89ad32b9e	37	449	454	I-RESPONDENT	I-PRECEDENT	Kumar
24564	c3b12eb1ddf44572bae727a89ad32b9e	41	496	503	O	I-PRECEDENT	Gwalior
24565	c3b12eb1ddf44572bae727a89ad32b9e	43	505	510	O	O	Dated
24566	c3b12eb1ddf44572bae727a89ad32b9e	45	512	522	O	B-DATE	07/01/2020
24567	c3b12eb1ddf44572bae727a89ad32b9e	47	561	565	O	O	Shri
24568	c3b12eb1ddf44572bae727a89ad32b9e	48	566	570	B-LAWYER	B-LAWYER	B.K.
24569	c3b12eb1ddf44572bae727a89ad32b9e	49	571	578	I-LAWYER	I-LAWYER	Agrawal
24570	c3b12eb1ddf44572bae727a89ad32b9e	51	580	588	O	O	Advocate
24571	c3b12eb1ddf44572bae727a89ad32b9e	53	593	602	O	O	appellant
24572	c3b12eb1ddf44572bae727a89ad32b9e	55	606	608	O	O	Ma
24573	c3b12eb1ddf44572bae727a89ad32b9e	56	609	620	O	O	No.534/2017
24574	c3b12eb1ddf44572bae727a89ad32b9e	60	659	669	O	O	respondent
24575	c3b12eb1ddf44572bae727a89ad32b9e	61	670	675	O	O	no.10
24576	c3b12eb1ddf44572bae727a89ad32b9e	63	679	681	O	O	Ma
24577	c3b12eb1ddf44572bae727a89ad32b9e	64	682	693	O	O	No.418/2017
24578	c3b12eb1ddf44572bae727a89ad32b9e	67	697	701	O	O	Shri
24579	c3b12eb1ddf44572bae727a89ad32b9e	68	702	706	B-LAWYER	B-LAWYER	S.N.
24580	c3b12eb1ddf44572bae727a89ad32b9e	69	707	721	I-LAWYER	I-LAWYER	Gajendragadkar
24581	c3b12eb1ddf44572bae727a89ad32b9e	71	723	731	O	O	Advocate
24582	c3b12eb1ddf44572bae727a89ad32b9e	73	736	745	O	O	appellant
24583	c3b12eb1ddf44572bae727a89ad32b9e	75	749	751	O	O	Ma
24584	c3b12eb1ddf44572bae727a89ad32b9e	76	752	763	O	O	No.418/2017
24585	c3b12eb1ddf44572bae727a89ad32b9e	79	772	782	O	O	respondent
24586	c3b12eb1ddf44572bae727a89ad32b9e	80	783	788	O	O	no.10
24587	c3b12eb1ddf44572bae727a89ad32b9e	82	792	794	O	O	Ma
24588	c3b12eb1ddf44572bae727a89ad32b9e	83	795	806	O	O	No.534/2017
24589	c3b12eb1ddf44572bae727a89ad32b9e	86	811	815	O	O	Shri
24590	c3b12eb1ddf44572bae727a89ad32b9e	87	816	820	B-LAWYER	B-LAWYER	R.P.
24591	c3b12eb1ddf44572bae727a89ad32b9e	88	821	826	I-LAWYER	I-LAWYER	Gupta
24592	c3b12eb1ddf44572bae727a89ad32b9e	90	828	836	O	O	Advocate
24593	c3b12eb1ddf44572bae727a89ad32b9e	92	841	852	O	O	respondents
24594	c3b12eb1ddf44572bae727a89ad32b9e	93	853	857	O	O	no.1
24595	c3b12eb1ddf44572bae727a89ad32b9e	95	861	862	O	O	4
24596	c3b12eb1ddf44572bae727a89ad32b9e	98	871	878	O	O	appeals
24597	c3c20eeb92e7422e94e1513c765fd7d8	0	0	4	B-CASE_NUMBER	B-PROVISION	Case
24598	c3c20eeb92e7422e94e1513c765fd7d8	3	9	15	I-CASE_NUMBER	I-PROVISION	772/05
24599	c3c20eeb92e7422e94e1513c765fd7d8	5	22	29	B-PROVISION	B-STATUTE	Section
24600	c3c20eeb92e7422e94e1513c765fd7d8	6	30	37	I-PROVISION	I-STATUTE	25(1)-B
24601	c3c20eeb92e7422e94e1513c765fd7d8	7	38	42	B-STATUTE	I-STATUTE	Arms
24602	c3c20eeb92e7422e94e1513c765fd7d8	8	43	46	I-STATUTE	I-STATUTE	Act
24603	c3c20eeb92e7422e94e1513c765fd7d8	10	48	54	B-ORG	B-ORG	Police
24604	c3c20eeb92e7422e94e1513c765fd7d8	11	55	62	I-ORG	I-ORG	Station
24605	c3c20eeb92e7422e94e1513c765fd7d8	12	63	72	I-ORG	I-ORG	Mohammadi
24606	c3c20eeb92e7422e94e1513c765fd7d8	14	74	82	I-ORG	I-ORG	District
24607	c3c20eeb92e7422e94e1513c765fd7d8	15	83	88	I-ORG	I-ORG	Kheri
24608	c3c20eeb92e7422e94e1513c765fd7d8	17	90	93	O	O	Ext
24609	c3c20eeb92e7422e94e1513c765fd7d8	19	95	100	O	O	Kha-3
24610	c3c20eeb92e7422e94e1513c765fd7d8	23	112	121	O	O	submitted
24611	c3c286bfb74c464bb175214097544405	1	5	9	O	O	bear
24612	c3c286bfb74c464bb175214097544405	5	24	31	O	O	shining
24613	c3c286bfb74c464bb175214097544405	6	32	38	O	O	beauty
24614	c3c286bfb74c464bb175214097544405	9	45	53	O	O	heavenly
24615	c3c286bfb74c464bb175214097544405	10	54	59	O	O	light
24616	c3cb1e773671455db72a67fd87a76ca4	0	0	4	B-COURT	B-COURT	High
24617	c3cb1e773671455db72a67fd87a76ca4	1	5	10	I-COURT	I-COURT	Court
24618	c3cb1e773671455db72a67fd87a76ca4	3	14	24	I-COURT	I-COURT	Judicature
24619	c3cb1e773671455db72a67fd87a76ca4	5	29	38	I-COURT	I-COURT	Rajasthan
24620	c3cb1e773671455db72a67fd87a76ca4	7	58	63	I-COURT	I-COURT	Bench
24621	c3cb1e773671455db72a67fd87a76ca4	9	67	73	I-COURT	I-COURT	Jaipur
24622	c3cb1e773671455db72a67fd87a76ca4	11	95	99	O	O	S.B.
24623	c3cb1e773671455db72a67fd87a76ca4	12	100	105	O	O	Civil
24624	c3cb1e773671455db72a67fd87a76ca4	13	106	111	O	O	Writs
24625	c3cb1e773671455db72a67fd87a76ca4	16	116	126	O	O	22187/2018
24626	c3cb1e773671455db72a67fd87a76ca4	18	128	133	B-PETITIONER	B-PETITIONER	Dalip
24627	c3cb1e773671455db72a67fd87a76ca4	19	134	139	I-PETITIONER	I-PETITIONER	Kumar
24628	c3cb1e773671455db72a67fd87a76ca4	20	140	144	I-PETITIONER	I-PETITIONER	Targ
24629	c3cb1e773671455db72a67fd87a76ca4	21	145	146	O	O	S
24630	c3cb1e773671455db72a67fd87a76ca4	23	147	148	O	O	o
24631	c3cb1e773671455db72a67fd87a76ca4	24	149	153	O	O	Shri
24632	c3cb1e773671455db72a67fd87a76ca4	25	154	158	O	O	Taru
24633	c3cb1e773671455db72a67fd87a76ca4	26	159	162	O	O	Ram
24634	c3cb1e773671455db72a67fd87a76ca4	28	164	168	O	O	Aged
24635	c3cb1e773671455db72a67fd87a76ca4	30	175	177	O	O	51
24636	c3cb1e773671455db72a67fd87a76ca4	31	178	183	O	O	Years
24637	c3cb1e773671455db72a67fd87a76ca4	34	185	193	O	O	Resident
24638	c3cb1e773671455db72a67fd87a76ca4	36	197	199	O	O	H.
24639	c3cb1e773671455db72a67fd87a76ca4	39	204	209	O	O	A2/12
24640	c3cb1e773671455db72a67fd87a76ca4	41	211	220	O	O	Sector-22
24641	c3cb1e773671455db72a67fd87a76ca4	43	222	228	O	O	Pratap
24642	c3cb1e773671455db72a67fd87a76ca4	44	229	234	O	O	Nagar
24643	c3cb1e773671455db72a67fd87a76ca4	46	236	243	O	O	Jaipur-
24644	c3cb1e773671455db72a67fd87a76ca4	48	244	254	O	O	302033(Raj
24645	c3cb1e773671455db72a67fd87a76ca4	52	328	342	O	O	----Petitioner
24646	c3cb1e773671455db72a67fd87a76ca4	54	382	388	O	O	Versus
24647	c3cb1e773671455db72a67fd87a76ca4	56	389	390	O	O	1
24648	c3cb1e773671455db72a67fd87a76ca4	59	396	401	B-RESPONDENT	B-RESPONDENT	State
24649	c3cb1e773671455db72a67fd87a76ca4	61	405	414	I-RESPONDENT	I-RESPONDENT	Rajasthan
24650	c3cb1e773671455db72a67fd87a76ca4	63	423	432	O	I-RESPONDENT	Principal
24651	c3cb1e773671455db72a67fd87a76ca4	64	433	442	O	I-RESPONDENT	Secretary
24652	c3cb1e773671455db72a67fd87a76ca4	66	444	450	O	I-RESPONDENT	Public
24653	c3cb1e773671455db72a67fd87a76ca4	68	458	464	O	I-RESPONDENT	Health
24654	c3cb1e773671455db72a67fd87a76ca4	69	465	476	O	I-RESPONDENT	Engineering
24655	c3cb1e773671455db72a67fd87a76ca4	70	477	487	O	I-RESPONDENT	Department
24656	c3cb1e773671455db72a67fd87a76ca4	72	489	499	O	I-RESPONDENT	Government
24657	c3cb1e773671455db72a67fd87a76ca4	73	500	511	O	I-RESPONDENT	Secretariat
24658	c3cb1e773671455db72a67fd87a76ca4	76	520	526	O	I-RESPONDENT	Jaipur
24659	c3cb1e773671455db72a67fd87a76ca4	78	527	528	O	O	2
24660	c3cb1e773671455db72a67fd87a76ca4	83	543	548	B-RESPONDENT	B-RESPONDENT	Chief
24661	c3cb1e773671455db72a67fd87a76ca4	85	553	561	I-RESPONDENT	I-RESPONDENT	Engineer
24662	c3cb1e773671455db72a67fd87a76ca4	88	571	585	I-RESPONDENT	I-RESPONDENT	Administration
24663	c3cb1e773671455db72a67fd87a76ca4	92	596	602	I-RESPONDENT	O	Public
24664	c3cb1e773671455db72a67fd87a76ca4	94	606	612	I-RESPONDENT	O	Health
24665	c3cb1e773671455db72a67fd87a76ca4	96	620	631	I-RESPONDENT	O	Engineering
24666	c3cb1e773671455db72a67fd87a76ca4	97	632	642	I-RESPONDENT	O	Department
24667	c3cb1e773671455db72a67fd87a76ca4	99	644	645	I-RESPONDENT	O	2
24668	c3cb1e773671455db72a67fd87a76ca4	100	646	651	I-RESPONDENT	B-RESPONDENT	Civil
24669	c3cb1e773671455db72a67fd87a76ca4	101	652	657	I-RESPONDENT	I-RESPONDENT	Lines
24670	c3cb1e773671455db72a67fd87a76ca4	103	659	662	I-RESPONDENT	I-RESPONDENT	Jal
24671	c3cb1e773671455db72a67fd87a76ca4	104	663	669	I-RESPONDENT	I-RESPONDENT	Bhawan
24672	c3cb1e773671455db72a67fd87a76ca4	106	671	677	I-RESPONDENT	I-RESPONDENT	Jaipur
24673	c3cb1e773671455db72a67fd87a76ca4	108	678	679	O	O	3
24674	c3cb1e773671455db72a67fd87a76ca4	112	693	702	B-RESPONDENT	B-RESPONDENT	Secretary
24675	c3cb1e773671455db72a67fd87a76ca4	114	704	714	I-RESPONDENT	I-RESPONDENT	Department
24676	c3cb1e773671455db72a67fd87a76ca4	116	718	727	I-RESPONDENT	I-RESPONDENT	Personnel
24677	c3cb1e773671455db72a67fd87a76ca4	117	728	738	I-RESPONDENT	I-RESPONDENT	Government
24678	c3cb1e773671455db72a67fd87a76ca4	120	742	751	I-RESPONDENT	I-RESPONDENT	Rajasthan
24679	c3cb1e773671455db72a67fd87a76ca4	122	753	759	O	I-RESPONDENT	Jaipur
24680	c3cb1e773671455db72a67fd87a76ca4	124	761	770	O	I-RESPONDENT	Rajasthan
24681	c3cb1e773671455db72a67fd87a76ca4	126	839	854	O	I-RESPONDENT	----Respondents
24682	c419e99f20894de99187f33c0019d234	3	15	19	O	O	fact
24683	c419e99f20894de99187f33c0019d234	6	29	37	O	O	assessee
24684	c419e99f20894de99187f33c0019d234	7	38	47	O	O	furnished
24685	c419e99f20894de99187f33c0019d234	9	52	58	O	O	second
24686	c419e99f20894de99187f33c0019d234	10	59	65	O	O	return
24687	c419e99f20894de99187f33c0019d234	12	69	77	B-DATE	B-DATE	February
24688	c419e99f20894de99187f33c0019d234	13	78	79	I-DATE	I-DATE	7
24689	c419e99f20894de99187f33c0019d234	15	81	85	I-DATE	I-DATE	1968
24690	c419e99f20894de99187f33c0019d234	20	103	116	O	O	investigation
24691	c419e99f20894de99187f33c0019d234	22	121	144	O	O	http://www.judis.nic.in
24692	c419e99f20894de99187f33c0019d234	23	145	152	O	O	started
24693	c419e99f20894de99187f33c0019d234	26	160	166	O	O	income
24694	c419e99f20894de99187f33c0019d234	28	167	170	O	O	tax
24695	c419e99f20894de99187f33c0019d234	29	171	181	O	O	department
24696	c419e99f20894de99187f33c0019d234	35	199	209	O	O	assistance
24697	c419e99f20894de99187f33c0019d234	41	225	229	O	O	case
24698	c419e99f20894de99187f33c0019d234	44	239	243	O	O	fall
24699	c419e99f20894de99187f33c0019d234	47	255	260	O	O	scope
24700	c419e99f20894de99187f33c0019d234	49	264	271	B-PROVISION	B-PROVISION	Section
24701	c419e99f20894de99187f33c0019d234	50	272	277	I-PROVISION	I-PROVISION	139(5
24702	c419e99f20894de99187f33c0019d234	54	286	289	O	O	Act
24703	c44e4084e36e4404b865cc2bd61378ef	2	6	14	O	O	apparent
24704	c44e4084e36e4404b865cc2bd61378ef	8	39	46	B-COURT	B-COURT	Supreme
24705	c44e4084e36e4404b865cc2bd61378ef	9	47	52	I-COURT	I-COURT	Court
24706	c44e4084e36e4404b865cc2bd61378ef	11	57	63	O	O	merely
24707	c44e4084e36e4404b865cc2bd61378ef	12	64	75	O	O	interpreted
24708	c44e4084e36e4404b865cc2bd61378ef	14	80	90	O	O	provisions
24709	c44e4084e36e4404b865cc2bd61378ef	16	94	101	B-PROVISION	B-PROVISION	Section
24710	c44e4084e36e4404b865cc2bd61378ef	17	102	105	I-PROVISION	I-PROVISION	435
24711	c44e4084e36e4404b865cc2bd61378ef	20	113	115	B-STATUTE	B-STATUTE	Cr
24712	c44e4084e36e4404b865cc2bd61378ef	22	116	118	I-STATUTE	I-STATUTE	PC
24713	c44e4084e36e4404b865cc2bd61378ef	24	122	129	O	O	enacted
24714	c44e4084e36e4404b865cc2bd61378ef	29	142	145	O	O	set
24715	c44e4084e36e4404b865cc2bd61378ef	32	155	158	O	O	law
24716	c44e4084e36e4404b865cc2bd61378ef	35	166	173	O	O	differs
24717	c44e4084e36e4404b865cc2bd61378ef	38	184	191	O	O	enacted
24718	c44e4084e36e4404b865cc2bd61378ef	41	199	209	B-ORG	B-ORG	Parliament
24719	c46bc83ffbed42198454c99bbfff88af	1	3	7	O	O	view
24720	c46bc83ffbed42198454c99bbfff88af	4	15	26	O	O	definitions
24721	c46bc83ffbed42198454c99bbfff88af	7	31	36	O	O	mark‟
24722	c46bc83ffbed42198454c99bbfff88af	10	42	52	O	O	trademark‟
24723	c46bc83ffbed42198454c99bbfff88af	13	63	68	B-STATUTE	B-STATUTE	Trade
24724	c46bc83ffbed42198454c99bbfff88af	14	69	74	I-STATUTE	I-STATUTE	Marks
24725	c46bc83ffbed42198454c99bbfff88af	15	75	78	I-STATUTE	I-STATUTE	Act
24726	c46bc83ffbed42198454c99bbfff88af	18	82	91	O	O	trademark
24727	c46bc83ffbed42198454c99bbfff88af	22	107	116	O	O	trademark
24728	c46bc83ffbed42198454c99bbfff88af	24	122	129	O	O	firstly
24729	c46bc83ffbed42198454c99bbfff88af	29	143	147	O	B-DATE	mark
24730	c46bc83ffbed42198454c99bbfff88af	31	154	161	B-PROVISION	B-PROVISION	Section
24731	c46bc83ffbed42198454c99bbfff88af	32	162	165	I-PROVISION	I-PROVISION	2(m
24732	c46bc83ffbed42198454c99bbfff88af	36	174	179	B-STATUTE	B-STATUTE	Trade
24733	c46bc83ffbed42198454c99bbfff88af	37	180	185	I-STATUTE	I-STATUTE	Marks
24734	c46bc83ffbed42198454c99bbfff88af	38	186	189	I-STATUTE	I-STATUTE	Act
24735	c46bc83ffbed42198454c99bbfff88af	39	190	193	O	O	i.e
24736	c46bc83ffbed42198454c99bbfff88af	42	205	214	O	O	trademark
24737	c46bc83ffbed42198454c99bbfff88af	46	226	235	O	O	trademark
24738	c46bc83ffbed42198454c99bbfff88af	49	246	251	B-STATUTE	B-STATUTE	Trade
24739	c46bc83ffbed42198454c99bbfff88af	50	252	257	I-STATUTE	I-STATUTE	Marks
24740	c46bc83ffbed42198454c99bbfff88af	51	258	261	I-STATUTE	I-STATUTE	Act
24741	c46bc83ffbed42198454c99bbfff88af	56	278	282	O	B-DATE	mark
24742	c46bc83ffbed42198454c99bbfff88af	59	293	298	O	O	falls
24743	c46bc83ffbed42198454c99bbfff88af	62	310	320	O	O	definition
24744	c46bc83ffbed42198454c99bbfff88af	65	325	330	O	O	mark‟
24745	c46bc83ffbed42198454c99bbfff88af	68	341	346	B-STATUTE	B-STATUTE	Trade
24746	c46bc83ffbed42198454c99bbfff88af	69	347	352	I-STATUTE	I-STATUTE	Marks
24747	c46bc83ffbed42198454c99bbfff88af	70	353	356	I-STATUTE	I-STATUTE	Act
24748	c477dd5d7ef846ec813834c342154cc2	1	4	11	O	O	proviso
24749	c477dd5d7ef846ec813834c342154cc2	3	15	22	B-PROVISION	B-PROVISION	Section
24750	c477dd5d7ef846ec813834c342154cc2	4	23	28	I-PROVISION	I-PROVISION	13(3A
24751	c477dd5d7ef846ec813834c342154cc2	8	37	45	B-STATUTE	B-STATUTE	SARFAESI
24752	c477dd5d7ef846ec813834c342154cc2	9	46	49	I-STATUTE	I-STATUTE	Act
